event-id,visible,timestamp,location-long,location-lat,external-temperature,ground-speed,heading,height-above-msl,gls:light-level,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
18958969742,TRUE,47:59.0,-86.2784576,48.887072,29.1,1.5,19.8,319.7,208,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18958969743,TRUE,57:58.0,-86.2746496,48.885376,33.3,0.2,0,280,932,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18958969744,TRUE,07:58.0,-86.274752,48.8854304,35.5,0.5,0.2,293.9,2041,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18958969745,TRUE,18:16.0,-86.2749696,48.885376,32.9,0.7,85.7,287.5,33,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18958969746,TRUE,27:59.0,-86.2747328,48.8855168,33.8,0.9,134.9,297.8,10,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18958969747,TRUE,37:56.0,-86.2756864,48.88488,30.5,1,0,329.4,31,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18958969748,TRUE,47:58.0,-86.2754624,48.8848384,30.9,0.9,0,318.4,12,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18958969749,TRUE,57:59.0,-86.2752896,48.8848032,30.7,0.8,0,292.1,8,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18958969750,TRUE,08:04.0,-86.2752448,48.8847424,30.5,1.9,140.8,309,3,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18958969751,TRUE,18:26.0,-86.2756288,48.8850432,30.2,0.6,0,292.5,1,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18958969752,TRUE,28:31.0,-86.2754112,48.8848864,29.6,0,0,300,2,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18958969753,TRUE,37:56.0,-86.2753856,48.8848832,29.3,0.1,0,297.2,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18958969754,TRUE,48:01.0,-86.2752896,48.8849632,28.8,0,0,298.9,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18958969755,TRUE,57:58.0,-86.2751168,48.8847872,27.8,0.3,0,328.8,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18958969756,TRUE,07:57.0,-86.2762368,48.884704,27,0.1,0,291.7,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18958969757,TRUE,17:59.0,-86.2760448,48.8848608,26.9,1,7.2,300,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18958969758,TRUE,28:02.0,-86.275872,48.8849056,26.5,0.6,0,291,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18958969759,TRUE,37:57.0,-86.276128,48.8845216,26.4,0.1,0,301.7,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18958969760,TRUE,47:57.0,-86.2763072,48.8841472,26.9,0.2,0,320.7,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18958969761,TRUE,58:09.0,-86.276128,48.8845088,27,0,0,295.5,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18958969762,TRUE,58:24.0,-86.276192,48.8845344,26.7,0,0,300.6,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18958969763,TRUE,58:49.0,-86.2761152,48.8843104,30.4,0.5,0,283.8,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18958969764,TRUE,58:31.0,-86.2767424,48.8858208,30,0.7,0,276.6,5,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18958969765,TRUE,58:31.0,-86.2864256,48.89384,31.4,0.3,0,258,215,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18958969766,TRUE,58:25.0,-86.27616,48.8899712,29.6,0.2,0,279.5,39,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18958969767,TRUE,28:31.0,-86.2864,48.8938528,38.6,0,0,246.8,5175,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18958969768,TRUE,38:09.0,-86.2864704,48.8939392,39.9,0,0,258.6,11,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18958969769,TRUE,47:54.0,-86.286432,48.8937728,40.5,1.1,60.5,233.8,17,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18958969770,TRUE,57:54.0,-86.2863616,48.8937216,39.1,0.2,0,248.8,5,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18966188103,TRUE,07:54.0,-86.2865472,48.8940704,49.3,0,0,268.3,39,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18966188104,TRUE,57:56.0,-86.2772544,48.8846144,31.1,0.6,14.2,315.4,37,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18966188105,TRUE,58:31.0,-86.2755968,48.8849632,29,0,0,337.5,22,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18966188106,TRUE,59:45.0,-86.3003392,48.8859584,30.9,0.2,0,219.4,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18966188107,TRUE,00:01.0,-86.3003712,48.8858368,29.2,0.1,0,199.7,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18966188108,TRUE,58:52.0,-86.3000128,48.8856576,30.9,0.6,0,226.1,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18966188109,TRUE,58:31.0,-86.3024192,48.8843072,37.8,0.1,0,193.6,33,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18966188110,TRUE,58:41.0,-86.2864256,48.8938368,31.5,0,0,260.8,9,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18966188111,TRUE,58:39.0,-86.2725248,48.8853952,35.1,0.1,0,291.6,29,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18975959308,TRUE,58:30.0,-86.2888256,48.8982848,36.2,0,0,234.9,181,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18975959309,TRUE,58:49.0,-86.28656,48.8935168,34.1,0,0,233.9,23,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18975959310,TRUE,58:49.0,-86.2868096,48.8928448,28.4,0.2,0,218,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18975959311,TRUE,58:31.0,-86.2868352,48.8928704,28.5,0.2,0,250.6,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18975959312,TRUE,58:39.0,-86.2868032,48.89288,23.8,0,0,235.6,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18975959313,TRUE,58:57.0,-86.2868096,48.8911104,25.5,0.2,0,275.5,86,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18975959314,TRUE,58:24.0,-86.276224,48.8899264,38.5,0.1,0,304.8,103,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18975959315,TRUE,58:24.0,-86.2865856,48.8936928,42.3,0,0,255.1,15,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18986369659,TRUE,58:54.0,-86.3004672,48.8967296,39.6,11.1,231.1,374.5,4543,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18986369660,TRUE,58:50.0,-86.2703104,48.8882144,33.1,1.2,0,304.6,23,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18986369661,TRUE,58:55.0,-86.2756928,48.8843072,28.3,0,0,308.6,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18986369662,TRUE,59:01.0,-86.2757952,48.88432,30.7,0.2,0,294.4,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18986369663,TRUE,59:20.0,-86.275872,48.8843392,27.3,0.2,0,306.7,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18986369664,TRUE,58:31.0,-86.2776576,48.8870112,32.8,0,0,304.8,274,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18986369665,TRUE,58:24.0,-86.2845056,48.8901952,30.5,0,0,353.6,11507,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
18986369666,TRUE,58:31.0,-86.319488,48.8749152,40.3,0.1,0,329,39,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19008910757,TRUE,58:57.0,-86.2872832,48.8954688,40.4,0.1,0,288.2,41,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19008910758,TRUE,58:31.0,-86.2759808,48.9004128,40.4,0.1,0,344.9,35,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19008910759,TRUE,59:55.0,-86.270048,48.9073472,28.7,0.3,0,303.3,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19008910760,TRUE,59:00.0,-86.2699136,48.9074784,32,0,0,278.6,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19008910761,TRUE,58:39.0,-86.2687808,48.9068896,20.8,0,0,265.7,25,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19008910762,TRUE,58:24.0,-86.2752384,48.9051872,22,0,0,352,101,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19008910763,TRUE,58:24.0,-86.273024,48.8908576,27.2,0,0,294.8,17,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19008910764,TRUE,58:24.0,-86.2755648,48.890496,26.5,0,0,297.7,165,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19008910765,TRUE,58:24.0,-86.2854912,48.8892096,30.5,0.1,0,270.1,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19008910766,TRUE,58:25.0,-86.2855296,48.8893312,31.1,0.1,0,285.7,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19008910767,TRUE,59:01.0,-86.2857152,48.8892128,31.9,0.2,0,282.4,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19008910768,TRUE,58:25.0,-86.2923456,48.884912,25.7,0.3,0,164.6,7,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19008910769,TRUE,58:55.0,-86.2934848,48.8838336,29.6,0.4,0,197.6,20,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19008910770,TRUE,58:24.0,-86.304704,48.8767712,25.9,0.4,0,331,6049,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071856,TRUE,58:24.0,-86.2704192,48.8873152,37.8,0,0,295.9,35,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071857,TRUE,58:25.0,-86.3083904,48.8771968,29.6,0,0,260.2,26,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071858,TRUE,58:31.0,-86.3012544,48.8806688,32,0,0,180.2,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071859,TRUE,58:33.0,-86.3011712,48.880704,31.7,0.2,0,184.1,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071860,TRUE,58:49.0,-86.3013696,48.880352,30.9,0.1,0,231,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071861,TRUE,58:31.0,-86.3031744,48.8774976,25.2,0.2,0,202.9,18,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071862,TRUE,58:31.0,-86.2972992,48.8775744,28.1,0,0,211.5,23,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071863,TRUE,58:39.0,-86.3076096,48.8745888,26.8,0.3,0,242.9,21,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071864,TRUE,59:04.0,-86.3076608,48.874944,28.6,0,0,233,60,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071865,TRUE,58:58.0,-86.3080512,48.8697952,25.9,0.1,0,219.5,5,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071866,TRUE,58:59.0,-86.3086848,48.86984,30.4,0.5,0,208.4,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071867,TRUE,58:18.0,-86.306272,48.87184,24.3,0,0,187.3,17,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071868,TRUE,58:24.0,-86.3040512,48.8758912,33.3,8,123.5,272.9,6082,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071869,TRUE,58:25.0,-86.2803328,48.9115296,37.7,0,0,308.1,1303,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071870,TRUE,48:31.0,-86.2836928,48.8854944,33.7,0.1,0,279.3,168,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071871,TRUE,57:55.0,-86.283648,48.8853728,32.3,0.7,0,299.6,61,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071872,TRUE,08:23.0,-86.2877952,48.8830752,31.9,12.7,169.4,372.2,6139,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071873,TRUE,09:19.0,-86.2865472,48.8807136,31.9,0,0,322.9,6139,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071874,TRUE,10:18.0,-86.286496,48.878672,31.9,12.9,127.1,319.2,5915,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071875,TRUE,11:20.0,-86.2854016,48.8782848,31.7,0,0,369.1,3423,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071876,TRUE,12:19.0,-86.2868928,48.879376,31.6,0,0,350.9,6102,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071877,TRUE,13:19.0,-86.2875904,48.880432,31.3,0,0,347.3,4902,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071878,TRUE,58:02.0,-86.290912,48.8814848,26.8,0.1,0,211.7,15,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071879,TRUE,58:31.0,-86.296832,48.8801952,28.1,0,0,200.3,1,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071880,TRUE,00:01.0,-86.3033536,48.8784576,30.2,0,0,191.9,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071881,TRUE,58:31.0,-86.3036416,48.8785792,30.5,0,0,209.6,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071882,TRUE,58:55.0,-86.3003776,48.8776576,28,0,0,197.2,78,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071883,TRUE,59:10.0,-86.3021248,48.8756768,30.3,0.2,0,256.8,14,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071884,TRUE,58:26.0,-86.2982272,48.8956896,38.6,9.9,95,333.1,6369,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071885,TRUE,59:01.0,-86.2976704,48.8946496,38.6,12.6,161.8,417,6369,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071886,TRUE,00:31.0,-86.2853824,48.8903456,35.4,14.8,158.5,344.7,1025,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071887,TRUE,00:59.0,-86.2851776,48.8896736,35.4,0.6,106.4,331.9,1025,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071888,TRUE,02:24.0,-86.2860032,48.8888128,34.1,0.1,0,298.1,194,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071889,TRUE,03:25.0,-86.286048,48.8889952,34.1,0.3,0,283.2,194,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071890,TRUE,58:26.0,-86.2721088,48.906896,29.1,0.2,0,299.7,364,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071891,TRUE,58:25.0,-86.2634304,48.9032608,35.2,0,0,309.1,340,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071892,TRUE,59:31.0,-86.2673792,48.9153408,31.4,0,0,204.5,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071893,TRUE,58:24.0,-86.26752,48.9015776,26.1,0.2,0,301.7,12,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071894,TRUE,58:55.0,-86.2838976,48.893312,28.2,6.9,32.6,406.1,2909,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071895,TRUE,59:55.0,-86.2852864,48.8952736,28.2,8.5,24.2,401.5,2909,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071896,TRUE,00:55.0,-86.2829056,48.8976288,27.2,5.6,31,456.9,3549,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071897,TRUE,01:56.0,-86.280512,48.8997536,26.4,13.2,26.1,513.2,2772,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071898,TRUE,02:55.0,-86.2752768,48.905696,25.6,10.9,12.8,378.8,9506,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071899,TRUE,03:56.0,-86.2719296,48.9098336,25.3,10.7,25,326.7,1486,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071900,TRUE,04:54.0,-86.2662912,48.9120096,25.4,5.4,32,333.3,2887,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071901,TRUE,05:55.0,-86.2693504,48.9145088,25.1,8.3,351.5,302,10331,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071902,TRUE,06:55.0,-86.2743296,48.9164,24.9,3.9,0,312.5,14866,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071903,TRUE,07:55.0,-86.2744,48.9149824,25,13.4,184.5,440.3,11819,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071904,TRUE,08:55.0,-86.272928,48.911456,25.1,16,152.4,586.2,14156,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071905,TRUE,09:54.0,-86.2720704,48.9081888,24.9,16.6,162.1,697.3,20142,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071906,TRUE,10:55.0,-86.2708288,48.904496,24.4,0,0,678.2,4589,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071907,TRUE,11:55.0,-86.2718976,48.9044672,23.7,0.2,0,642.3,8390,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071908,TRUE,12:55.0,-86.2720256,48.9044224,23.2,0.7,0,606.4,7620,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071909,TRUE,58:25.0,-86.2764032,48.8942688,29.8,0.1,0,344.2,34,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071910,TRUE,58:24.0,-86.2724352,48.9061056,30.8,0,0,318.5,58,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071911,TRUE,58:31.0,-86.274208,48.9070496,29.4,0.3,0,320.4,4,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071912,TRUE,59:55.0,-86.273664,48.9079232,30.2,0.1,0,327.6,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071913,TRUE,58:24.0,-86.27392,48.9079392,28.1,0,0,318.5,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071914,TRUE,00:01.0,-86.266208,48.9038624,42.3,0,0,321,401,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071915,TRUE,59:01.0,-86.287392,48.888848,26.1,0.1,0,277.2,12,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071916,TRUE,58:09.0,-86.2852992,48.889248,28.7,0.2,0,309.2,70,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071917,TRUE,59:25.0,-86.2868608,48.8931456,48.1,0,0,241,265,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071918,TRUE,58:25.0,-86.270912,48.904656,26.4,0.1,0,330.6,16,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071919,TRUE,58:31.0,-86.269632,48.9025152,28.1,0.1,0,275.7,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071920,TRUE,58:30.0,-86.2695744,48.9024992,26.8,0,0,293.6,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071921,TRUE,58:50.0,-86.26848,48.9008576,32.3,0.3,0,297.9,120,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071922,TRUE,59:25.0,-86.2692928,48.903648,33.5,0,0,289.7,41,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19071071923,TRUE,59:09.0,-86.2862016,48.8900832,30.7,0.1,0,276.7,11,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19087221133,TRUE,58:24.0,-86.3032704,48.8809856,29.7,0,0,212.5,53,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19087221134,TRUE,58:30.0,-86.2660608,48.8996128,26.6,0,0,318,289,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19087221135,TRUE,59:01.0,-86.283584,48.8934912,30.6,0.6,0,344.2,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19087221136,TRUE,59:22.0,-86.2835328,48.893456,29.5,0.1,0,338.1,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19087221137,TRUE,59:01.0,-86.283776,48.8935008,32,0.1,0,339.4,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19087221138,TRUE,58:55.0,-86.2681472,48.8998688,23,0.2,0,306.3,32,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19087221139,TRUE,58:31.0,-86.2704448,48.906032,28.3,0,0,327.4,46,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19087221140,TRUE,58:01.0,-86.2859712,48.9010496,29.8,0,0,304.7,236,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19087221141,TRUE,58:31.0,-86.2777152,48.8969856,18.3,0.1,0,352.7,7,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19087221142,TRUE,58:31.0,-86.2723712,48.9048768,23.4,0.1,0,326.3,16,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19087221143,TRUE,59:02.0,-86.2831872,48.8936512,29.1,0.5,0,362.3,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19087221144,TRUE,58:30.0,-86.2832128,48.893424,26.6,0,0,345.5,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19087221145,TRUE,58:25.0,-86.2808256,48.8946112,27,0,0,367.9,54,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19087221146,TRUE,58:31.0,-86.2870528,48.9039488,24.9,0.1,0,231.9,237,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19087221147,TRUE,58:03.0,-86.2758016,48.9031328,28.2,0.5,0,432.7,223,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19094435233,TRUE,58:55.0,-86.2886272,48.898576,29.5,0,0,247,32,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19094435234,TRUE,58:31.0,-86.2863296,48.8939616,28.7,0,0,257.9,3,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19094435235,TRUE,58:55.0,-86.286368,48.8940768,32.2,0.3,0,259.8,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19094435236,TRUE,58:30.0,-86.2917504,48.8928096,24.3,0,0,181,20,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19094435237,TRUE,59:01.0,-86.2857024,48.8943584,24.8,10.9,330.4,339.4,604,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19094435238,TRUE,58:25.0,-86.2809344,48.8946944,25.7,0.1,0,335.4,227,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19110177091,TRUE,58:31.0,-86.2855232,48.8914944,0,0,0,323.3,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19110177092,TRUE,58:25.0,-86.2827968,48.8829216,0,0,0,302.6,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
19110177093,TRUE,58:30.0,-86.2851136,48.8833728,0,0,0,291.4,0,gps,Buteo jamaicensis,7507,MACK07,Full cycle migration of RTHA through the Great Lakes
